seller_id,zip_code_prefix,seller_city,seller_state,order_id,order_item_id,product_id,date,price,freight_value,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,product_category_name_english,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8bcd205375fd46dc076a3cae9fb5b919,1,a7f2b139c27a47d32a6ab4529c65c134,2017-11-22 19:55:00,248.25,7.78,-23.65111484,-46.75521082,sao paulo,SP,watches,59,168,3,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8bf3793ec227f088b66c635a34921940,1,d2d39433df84064b1556612cc52cefca,2017-09-25 19:04:00,248.25,17.63,-23.65111484,-46.75521082,sao paulo,SP,watches,54,199,5,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8bfa83be33530ae82398716e67a2943f,1,91442659f31ec0f0fc73215e77854fac,2018-04-26 16:31:00,248.25,19.08,-23.65111484,-46.75521082,sao paulo,SP,watches,60,661,5,300,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8bfa83be33530ae82398716e67a2943f,2,91442659f31ec0f0fc73215e77854fac,2018-04-26 16:31:00,248.25,19.08,-23.65111484,-46.75521082,sao paulo,SP,watches,60,661,5,300,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8c1b0b8e40f57cd4f9292d1fd328aad8,1,a92930c327948861c015c919a0bcb4a8,2018-06-19 02:58:00,248.25,7.81,-23.65111484,-46.75521082,sao paulo,SP,watches,59,319,4,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8c7b47a875c412c4303eefc88e9d92c9,1,5c692818d313aa12864b48ac0c2472c2,2017-10-10 20:49:00,248.25,14.1,-23.65111484,-46.75521082,sao paulo,SP,watches,56,167,3,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8cbfd2b5ba048f1dd173a5309f8b5bf5,1,a92930c327948861c015c919a0bcb4a8,2018-04-26 16:32:00,248.25,12.99,-23.65111484,-46.75521082,sao paulo,SP,watches,59,319,4,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8cd448ae996563c19d5a2fc92c37a00b,1,380b4664ba5bb18cc9db78ee6bac3558,2018-05-07 03:30:00,248.25,15.23,-23.65111484,-46.75521082,sao paulo,SP,watches,44,322,4,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8cd448ae996563c19d5a2fc92c37a00b,2,380b4664ba5bb18cc9db78ee6bac3558,2018-05-07 03:30:00,248.25,15.23,-23.65111484,-46.75521082,sao paulo,SP,watches,44,322,4,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8cd863c5d05bcd7ee0e77483f1ec15e9,1,cce55549bb816a12eba7ddfd637a961d,2018-08-02 01:30:00,248.25,7.81,-23.65111484,-46.75521082,sao paulo,SP,watches,53,356,4,300,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8d8f38e4ae1cf25848c0570ff236958b,1,a92930c327948861c015c919a0bcb4a8,2018-07-24 11:46:00,248.25,18.65,-23.65111484,-46.75521082,sao paulo,SP,watches,59,319,4,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8d8f38e4ae1cf25848c0570ff236958b,2,a92930c327948861c015c919a0bcb4a8,2018-07-24 11:46:00,248.25,18.65,-23.65111484,-46.75521082,sao paulo,SP,watches,59,319,4,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8dbf95d9c5478e672a3de4e316ab4d9a,1,0dce093fc7ec4dec214256df878e3c08,2018-07-06 20:31:00,248.25,23.74,-23.65111484,-46.75521082,sao paulo,SP,watches,57,1049,3,200,16,6,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8dc23e32f69367ed60a8fb3979e3cc48,1,a09fb9f597a4b8a13ab0c72d70c77081,2018-08-01 13:10:00,248.25,19.58,-23.65111484,-46.75521082,sao paulo,SP,watches,56,610,6,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8de1aae5083a3fd8914d84cfcf07dbbd,1,7b66b19cf13720604859bcd8c48c0dab,2018-03-02 16:31:00,248.25,14.15,-23.65111484,-46.75521082,sao paulo,SP,watches,58,785,6,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8de1aae5083a3fd8914d84cfcf07dbbd,2,e7890707ac0e4e190a74aa46c92e2c94,2018-03-02 16:31:00,248.25,1.41,-23.65111484,-46.75521082,sao paulo,SP,watches,44,601,6,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8de424d1353fe39adcd2d41a7d222369,1,186fe07c8b8005ec6a498587ffbc1352,2017-11-13 19:26:00,248.25,7.78,-23.65111484,-46.75521082,sao paulo,SP,watches,60,193,3,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8deb64b979ba1e9e5325ca8427efec4f,1,c3ba4e8d3cb30049213b682e751e9d00,2018-06-14 13:35:00,248.25,7.53,-23.65111484,-46.75521082,sao paulo,SP,watches,58,737,3,350,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8ded9e858af4bfcc66b2bfd35b762268,1,5215505db2113a032810c3644c346a38,2018-08-03 13:50:00,248.25,15.93,-23.65111484,-46.75521082,sao paulo,SP,watches,59,566,2,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8e3dac8843f85625f54bef3730b457ce,1,8474b565abca4884081d595a23a599d0,2017-06-29 17:22:00,248.25,14.79,-23.65111484,-46.75521082,sao paulo,SP,watches,55,804,4,300,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8e7f64e866bf825d3a947aceba789a11,1,7f064525eaaa1ce9d22c085f7ff5413a,2017-12-26 02:57:00,248.25,7.78,-23.65111484,-46.75521082,sao paulo,SP,watches,50,578,3,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8e9e2a5d159d5718b34b926a34a0498f,1,060f0122cdc8f25db4a0d7359fdae7b0,2018-01-18 19:37:00,248.25,7.78,-23.65111484,-46.75521082,sao paulo,SP,watches,50,835,5,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8ea880abf2e8db76cfc77ab8f1b9dcce,1,e489b41419c7d7d00445dc5d3c9966a4,2018-05-14 14:30:00,248.25,18.99,-23.65111484,-46.75521082,sao paulo,SP,watches,60,146,4,300,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8ec27c1530740271e94117b9b0168384,1,aa8d88eb4b9cb38894e33fa624c4287f,2018-04-18 09:52:00,248.25,15.27,-23.65111484,-46.75521082,sao paulo,SP,watches,54,335,4,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8efa32589faa9ab3d9fb06ab4f2bceb7,1,7e6c4a0bf900e259f50ba63331fd2785,2018-02-15 02:36:00,248.25,14.28,-23.65111484,-46.75521082,sao paulo,SP,watches,59,755,2,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8f1b8cf203b9b49a05634fa0ebb61c22,1,a92930c327948861c015c919a0bcb4a8,2017-08-31 03:05:00,248.25,15.99,-23.65111484,-46.75521082,sao paulo,SP,watches,59,319,4,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8f21577e27c80ffb814f445c88ac04c0,1,10335f29114548c89998eb43398f58e5,2017-12-05 23:36:00,248.25,14.37,-23.65111484,-46.75521082,sao paulo,SP,watches,59,718,5,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8f2c9e626786d2b5337f8dd444ddb79b,1,15fdd6032f35d4add5066fb90be28630,2017-08-10 03:03:00,248.25,14.37,-23.65111484,-46.75521082,sao paulo,SP,watches,60,718,5,950,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8f367420ab5fc7305b7383f29ef4ed4e,1,6b3de4cb14325f3a0dafa939520f514e,2018-02-06 20:30:00,248.25,21.28,-23.65111484,-46.75521082,sao paulo,SP,watches,58,465,4,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8f3c9dee0b510175b90cce425174b78e,1,6baa004ae73ded1fcdf0e1f153bddf20,2017-04-05 23:15:00,248.25,20.8,-23.65111484,-46.75521082,sao paulo,SP,watches,52,201,7,150,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8f4dff9c7bdbfd26aee6064637637f24,1,060f0122cdc8f25db4a0d7359fdae7b0,2018-08-07 11:04:00,248.25,7.6,-23.65111484,-46.75521082,sao paulo,SP,watches,50,835,5,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8f62b43c005fef494fe6d25e46006652,1,907539b8216ca1250e5e974b4047699d,2018-02-23 12:35:00,248.25,15.1,-23.65111484,-46.75521082,sao paulo,SP,watches,60,862,6,500,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8f66c7fa9b811026d696fc619becd5df,1,c3ba4e8d3cb30049213b682e751e9d00,2017-08-14 03:50:00,248.25,7.92,-23.65111484,-46.75521082,sao paulo,SP,watches,58,737,3,350,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8f6a8c5dbe911618a3e81e7fa7914114,1,4e064cdbe4079c84a33181a96cf5609b,2017-12-19 02:39:00,248.25,15.1,-23.65111484,-46.75521082,sao paulo,SP,watches,59,110,3,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8f936fb77c720ab9ccd618af38c885cc,1,9c7ce59c96e74dfdfc51f13a4a6c3869,2017-09-13 09:35:00,248.25,17.63,-23.65111484,-46.75521082,sao paulo,SP,watches,59,261,2,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8f9c062eb4d6a81cd9d24beeb532e0f8,1,a92930c327948861c015c919a0bcb4a8,2018-07-30 13:50:00,248.25,19.46,-23.65111484,-46.75521082,sao paulo,SP,watches,59,319,4,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,8fc088e94b10c2a02fcba1e2b69ec6fa,1,1600dcf1cea8c0c83702e07b577ab231,2018-08-03 20:25:00,248.25,7.57,-23.65111484,-46.75521082,sao paulo,SP,watches,57,181,4,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,90168dcfab7b04546b03342f246250e0,1,380b4664ba5bb18cc9db78ee6bac3558,2017-07-27 06:15:00,248.25,7.78,-23.65111484,-46.75521082,sao paulo,SP,watches,44,322,4,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,904d1d3bf21a8c56e931f8ac05d284c6,1,0dce093fc7ec4dec214256df878e3c08,2018-07-19 07:31:00,248.25,19.12,-23.65111484,-46.75521082,sao paulo,SP,watches,57,1049,3,200,16,6,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,905abf7e67aedee76e5974a22bcef8cd,1,936a034fe3b07b7ae7c87fc8ceb0749d,2018-08-07 10:50:00,248.25,16.84,-23.65111484,-46.75521082,sao paulo,SP,watches,58,1233,4,450,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,906d4efc060eee725d73e93dc6de8eee,1,91442659f31ec0f0fc73215e77854fac,2017-11-08 15:36:00,248.25,7.78,-23.65111484,-46.75521082,sao paulo,SP,watches,60,661,5,300,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,90c1f1431bde35c669aa2ccb03f78553,1,a92930c327948861c015c919a0bcb4a8,2017-09-06 04:32:00,248.25,15.3,-23.65111484,-46.75521082,sao paulo,SP,watches,59,319,4,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,90d1a65c251d2487732eb66b09c882ce,1,2136c70bbe723d338fab53da3c03e6dc,2017-06-19 03:45:00,248.25,15.1,-23.65111484,-46.75521082,sao paulo,SP,watches,55,167,3,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,90d1a65c251d2487732eb66b09c882ce,2,5c692818d313aa12864b48ac0c2472c2,2017-06-19 03:45:00,248.25,15.1,-23.65111484,-46.75521082,sao paulo,SP,watches,56,167,3,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,90e4a419d8ab272d501cbed937d46920,1,86c43103446290e7efacad3701cd654d,2018-05-02 09:55:00,248.25,12.79,-23.65111484,-46.75521082,sao paulo,SP,watches,58,644,6,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,90e6c18b53175478f9663465aa3b6f6e,1,b84520a57891e7a8ae2c68741dcc7146,2018-08-07 04:24:00,248.25,7.58,-23.65111484,-46.75521082,sao paulo,SP,watches,56,660,3,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,9115302ab0ba4c1f3499709b47bd00a1,1,2136c70bbe723d338fab53da3c03e6dc,2017-11-09 11:10:00,248.25,7.05,-23.65111484,-46.75521082,sao paulo,SP,watches,55,167,3,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,9115302ab0ba4c1f3499709b47bd00a1,2,2136c70bbe723d338fab53da3c03e6dc,2017-11-09 11:10:00,248.25,7.05,-23.65111484,-46.75521082,sao paulo,SP,watches,55,167,3,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,913ed16681197337e68e936fc28b8370,1,69523f67543ff9ea6b1a15858fb59b3b,2018-08-07 00:10:00,248.25,13.07,-23.65111484,-46.75521082,sao paulo,SP,watches,55,201,8,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,91691e7a660914bb835e82d2f6b12a2f,1,b84520a57891e7a8ae2c68741dcc7146,2018-02-07 17:53:00,248.25,11.85,-23.65111484,-46.75521082,sao paulo,SP,watches,56,660,3,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,91744dee3192bc28caf20eaa3c2251ef,1,c756c946d61f5ffc068418badfb6302c,2018-06-19 12:19:00,248.25,19.3,-23.65111484,-46.75521082,sao paulo,SP,watches,55,175,8,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,91a333766463bf60b5dcb78750da0f51,1,060f0122cdc8f25db4a0d7359fdae7b0,2018-01-05 18:31:00,248.25,14.1,-23.65111484,-46.75521082,sao paulo,SP,watches,50,835,5,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,925e0efae10a47529fb9c78338b66d8c,1,d4a3a15f99c94c6741d16d3375b928e6,2017-03-23 14:59:00,248.25,14.11,-23.65111484,-46.75521082,sao paulo,SP,watches,60,179,3,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,92719473371fb9439b386d53d12470a8,1,dc52f0f5d3ec37a93eaf956cde4e5d2c,2017-10-19 20:46:00,248.25,21.15,-23.65111484,-46.75521082,sao paulo,SP,watches,60,539,7,400,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,92914b2daadca6d6a669a963ccc42c2d,1,aa8d88eb4b9cb38894e33fa624c4287f,2018-08-22 22:10:00,248.25,7.64,-23.65111484,-46.75521082,sao paulo,SP,watches,54,335,4,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,9321040d6f0176fc3327a596dd023d6e,1,69523f67543ff9ea6b1a15858fb59b3b,2018-08-07 18:45:00,248.25,13.07,-23.65111484,-46.75521082,sao paulo,SP,watches,55,201,8,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,934f4052b4cd86c9fe17e5ea7ceead8b,1,1600dcf1cea8c0c83702e07b577ab231,2017-08-01 02:25:00,248.25,15.79,-23.65111484,-46.75521082,sao paulo,SP,watches,57,181,4,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,935c371b7a2e36eb22eb8e1031186ec4,1,86c43103446290e7efacad3701cd654d,2017-07-20 01:15:00,248.25,15.79,-23.65111484,-46.75521082,sao paulo,SP,watches,58,644,6,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,93677192c2b70d8aa87b208b46fe9a09,1,c3ba4e8d3cb30049213b682e751e9d00,2017-11-08 14:55:00,248.25,12.17,-23.65111484,-46.75521082,sao paulo,SP,watches,58,737,3,350,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,9376d48a8f0dfe09122a2e197aee2436,1,d4a3a15f99c94c6741d16d3375b928e6,2017-04-06 13:05:00,248.25,8.72,-23.65111484,-46.75521082,sao paulo,SP,watches,60,179,3,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,93801ff5a04f6b018564f462ea790c0f,1,e2bb00220a167d9e60b6776ac33717bc,2018-02-22 21:50:00,248.25,14.14,-23.65111484,-46.75521082,sao paulo,SP,watches,60,504,1,300,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,93aa1607392862dacfb4b54774480f1d,1,e70f7c188cd2c0f01a1f6b35411cc481,2018-05-09 12:55:00,248.25,12.99,-23.65111484,-46.75521082,sao paulo,SP,watches,56,742,3,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,93b809efac80a94ce0da59f225038517,1,91442659f31ec0f0fc73215e77854fac,2018-07-27 17:25:00,248.25,13.05,-23.65111484,-46.75521082,sao paulo,SP,watches,60,661,5,300,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,93d1d708e3c14a6565de485c5f62b516,1,7dac8901a50cf3317d5372cbd3186ecd,2018-07-27 02:44:00,248.25,15.3,-23.65111484,-46.75521082,sao paulo,SP,watches,60,167,2,300,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,93d3acc57bd28d53e25e2624c13c470d,1,423b46d7ff817b1cd19ab195c7b76546,2018-05-25 02:55:00,248.25,12.83,-23.65111484,-46.75521082,sao paulo,SP,watches,59,160,5,200,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,93e54e64ecc1adc1d0ac9775dcb64ecc,1,8bef2f3e34f2cc22c908921e6e9eebee,2017-09-27 14:35:00,248.25,7.78,-23.65111484,-46.75521082,sao paulo,SP,watches,58,506,4,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,93e54e64ecc1adc1d0ac9775dcb64ecc,2,02475368dfb38934fe55f574024fe1d7,2017-09-27 14:35:00,248.25,7.78,-23.65111484,-46.75521082,sao paulo,SP,watches,55,569,5,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,943035d73ee455c651564e940e946391,1,dc52f0f5d3ec37a93eaf956cde4e5d2c,2018-08-09 04:15:00,248.25,8.5,-23.65111484,-46.75521082,sao paulo,SP,watches,60,539,7,400,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,949090648eb1ba086b3bb1abb642966c,1,3264eb8097906cea4af2f4a56e2447ed,2018-04-20 19:51:00,248.25,7.39,-23.65111484,-46.75521082,sao paulo,SP,watches,57,723,5,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,94f5c07efddbe8e3f3880195377736ee,1,c3ba4e8d3cb30049213b682e751e9d00,2018-04-30 11:31:00,248.25,18.55,-23.65111484,-46.75521082,sao paulo,SP,watches,58,737,3,350,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,9566c61747b7c6721e90334026dcd710,1,dc52f0f5d3ec37a93eaf956cde4e5d2c,2018-05-17 10:12:00,248.25,18.23,-23.65111484,-46.75521082,sao paulo,SP,watches,60,539,7,400,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,95ed64a88b4c676f2b713158041fdf98,1,59916437bc3183cc1d0e7150d8532bfd,2018-02-06 13:31:00,248.25,14.44,-23.65111484,-46.75521082,sao paulo,SP,watches,57,439,5,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,960df7e0ec50c4c9e4502930d59783a1,1,86c43103446290e7efacad3701cd654d,2017-08-02 12:22:00,248.25,15.1,-23.65111484,-46.75521082,sao paulo,SP,watches,58,644,6,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,9611397da79fc7abde6547d329ba3f33,1,186fe07c8b8005ec6a498587ffbc1352,2017-03-21 16:21:00,248.25,24.84,-23.65111484,-46.75521082,sao paulo,SP,watches,60,193,3,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,961e74f5989501c3f4e58b175753ff4b,1,04af9f3af5c6afc4eece909c25330934,2017-03-22 16:25:00,248.25,11.51,-23.65111484,-46.75521082,sao paulo,SP,watches,51,475,6,200,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,9675440ebf61a1a3482cc6308e3ebd28,1,6f0f907c9cf458139bac7f01777b9bbf,2018-08-27 22:05:00,248.25,7.79,-23.65111484,-46.75521082,sao paulo,SP,watches,54,587,6,300,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,9680ba40609bc32c996a447ba7564621,1,4a0938478787f49dc07af734b86be96c,2017-05-22 03:42:00,248.25,15.79,-23.65111484,-46.75521082,sao paulo,SP,watches,60,508,7,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,96aa0966b88abeb986cc17b9a6ee63d0,1,a92930c327948861c015c919a0bcb4a8,2018-04-29 21:32:00,248.25,18.43,-23.65111484,-46.75521082,sao paulo,SP,watches,59,319,4,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,96acc057158c055d3508b8379df12cea,1,69523f67543ff9ea6b1a15858fb59b3b,2018-07-12 09:55:00,248.25,7.64,-23.65111484,-46.75521082,sao paulo,SP,watches,55,201,8,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,96acc057158c055d3508b8379df12cea,2,d2c7a1e57b8f3e74095798f867334b36,2018-07-12 09:55:00,248.25,7.64,-23.65111484,-46.75521082,sao paulo,SP,watches,52,222,5,300,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,96acc057158c055d3508b8379df12cea,3,c756c946d61f5ffc068418badfb6302c,2018-07-12 09:55:00,248.25,7.64,-23.65111484,-46.75521082,sao paulo,SP,watches,55,175,8,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,96c9598c25e152e093aedcc8cf89ab0d,1,16bf176650a888512655cc94f61860e3,2018-04-09 22:49:00,248.25,18.23,-23.65111484,-46.75521082,sao paulo,SP,watches,50,401,4,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,96eeb147a88eecc583923d44e1e85311,1,2cbc1ae9dc8c4d81b096db0ee01ae0e6,2018-05-29 02:54:00,248.25,18.23,-23.65111484,-46.75521082,sao paulo,SP,watches,53,184,6,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,9728bc6f814c53602137c0942b6e286d,1,b6b76b074ed0d77d0f3443b12d8adb5e,2018-08-15 21:25:00,248.25,18.79,-23.65111484,-46.75521082,sao paulo,SP,watches,46,531,6,300,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,972e7938b32b93b78bf5faf4358ad5fe,1,91442659f31ec0f0fc73215e77854fac,2018-07-26 21:05:00,248.25,15.49,-23.65111484,-46.75521082,sao paulo,SP,watches,60,661,5,300,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,97442cfe43e743b8e7dc64c6e143a84c,1,e06f99e79036d681effa3de75989bf22,2018-06-15 08:20:00,248.25,18.51,-23.65111484,-46.75521082,sao paulo,SP,watches,54,257,5,200,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,975a0b1030c5f60d85ae5431fb40162b,1,060f0122cdc8f25db4a0d7359fdae7b0,2018-03-15 13:30:00,248.25,18.23,-23.65111484,-46.75521082,sao paulo,SP,watches,50,835,5,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,977b4442a3c1dfc2f22496727bf1ce97,1,a92930c327948861c015c919a0bcb4a8,2018-04-17 18:51:00,248.25,15.43,-23.65111484,-46.75521082,sao paulo,SP,watches,59,319,4,250,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,9797fc9d23d5187db0924184bc5cca44,1,27d089865ecb267c190122ec1feddb8a,2018-08-27 12:45:00,248.25,14.64,-23.65111484,-46.75521082,sao paulo,SP,watches,60,539,9,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,9797fc9d23d5187db0924184bc5cca44,2,dc52f0f5d3ec37a93eaf956cde4e5d2c,2018-08-27 12:45:00,248.25,1.46,-23.65111484,-46.75521082,sao paulo,SP,watches,60,539,7,400,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,97b7decf3d24b8e8db00cab51c75c372,1,e06f99e79036d681effa3de75989bf22,2018-07-24 03:23:00,248.25,7.67,-23.65111484,-46.75521082,sao paulo,SP,watches,54,257,5,200,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,97bb7e5d1176813061e12ca420b8a8e2,1,ed836edc15625c202f6ba85dbbe95c3a,2017-12-14 20:10:00,248.25,7.78,-23.65111484,-46.75521082,sao paulo,SP,watches,59,564,3,200,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,97e25bac8d2e92f5d90a5e43925bb85f,1,0900e9b18da6627157a7e47a8ac8fc08,2017-11-16 11:15:00,248.25,15.1,-23.65111484,-46.75521082,sao paulo,SP,watches,56,179,3,200,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,97fbc461636de20246c51830ff77b05a,1,aa8d88eb4b9cb38894e33fa624c4287f,2018-05-10 15:30:00,248.25,15.27,-23.65111484,-46.75521082,sao paulo,SP,watches,54,335,4,250,16,2,11
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,98bef220eda3e37b6ace2f7f891507a0,1,c708ba7c6269161f89ce0683cdd7c432,2017-05-10 03:03:00,248.25,8.72,-23.65111484,-46.75521082,sao paulo,SP,watches,60,379,3,300,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,9918c968f36261c404495fafc8ce306a,1,6c50c87e36d8641d67fbcceed5cfec5e,2018-01-11 10:59:00,248.25,14.14,-23.65111484,-46.75521082,sao paulo,SP,watches,57,266,3,200,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,999c69ed49960e4595e36a9ab7413332,1,e06f99e79036d681effa3de75989bf22,2018-07-31 18:04:00,248.25,15.51,-23.65111484,-46.75521082,sao paulo,SP,watches,54,257,5,200,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,99a2615edee73927284d4b8b81f7f14a,1,c708ba7c6269161f89ce0683cdd7c432,2017-04-12 23:35:00,248.25,14.11,-23.65111484,-46.75521082,sao paulo,SP,watches,60,379,3,300,16,2,20
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,99ac1b8b5f3ac613536909af21133895,1,936a034fe3b07b7ae7c87fc8ceb0749d,2017-10-02 04:07:00,248.25,8.58,-23.65111484,-46.75521082,sao paulo,SP,watches,58,1233,4,450,16,2,20
